pubukprn,kismode,mytarsbj,title,kisaimcode,crseurl,legal_name,provaddress,A*A*A*A* and above,A*A*AC and above,A*A*A and above,AAA and above,ABB and above,BBC and above,CCC and above,Below CCC
10007803,01,CAH19-04-07,Modern Languages (Arabic and Spanish) and Ancient History,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH20-01-01,Modern Languages (Arabic and Spanish) and Ancient History,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,11,5,2,0,1,2
10007803,01,CAH19-01-01,Modern Languages (Arabic and Spanish) and English,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",23,15,15,6,0,0,0,0
10007803,01,CAH19-04-04,Modern Languages (Arabic and Spanish) and English,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",25,15,20,10,0,0,0,0
10007803,01,CAH19-04-07,Modern Languages (Arabic and Spanish) and English,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH15-03-01,Modern Languages (Arabic and Spanish) and International Relations,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",19,9,9,1,2,0,0,0
10007803,01,CAH19-04-04,Modern Languages (Arabic and Spanish) and International Relations,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",25,15,20,10,0,0,0,0
10007803,01,CAH19-04-07,Modern Languages (Arabic and Spanish) and International Relations,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH19-04-04,Modern Languages (Arabic and Spanish) and Latin,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",25,15,20,10,0,0,0,0
10007803,01,CAH19-04-07,Modern Languages (Arabic and Spanish) and Latin,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH20-01-05,Modern Languages (Arabic and Spanish) and Latin,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,25,5,0,0,0,0
10007803,01,CAH17-01-01,Modern Languages (Arabic and Spanish) and Management,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",33,6,10,4,3,0,0,2
10007803,01,CAH19-04-04,Modern Languages (Arabic and Spanish) and Management,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",25,15,20,10,0,0,0,0
10007803,01,CAH19-04-07,Modern Languages (Arabic and Spanish) and Management,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH19-04-09,Biblical Studies and Comparative Literature,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,5,0,0,0,0,0
10007803,01,CAH20-02-02,Biblical Studies and Comparative Literature,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,20,30,10,5,0,0,0
10007803,01,CAH20-01-05,Biblical Studies and Classical Studies,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,25,5,0,0,0,0
10007803,01,CAH20-02-02,Biblical Studies and Classical Studies,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,20,30,10,5,0,0,0
10007803,01,CAH15-02-01,Biblical Studies and Economics,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",49,11,4,2,1,0,1,2
10007803,01,CAH20-02-02,Biblical Studies and Economics,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,20,30,10,5,0,0,0
10007803,01,CAH19-01-01,Biblical Studies and English,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",23,15,15,6,0,0,0,0
10007803,01,CAH20-02-02,Biblical Studies and English,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,20,30,10,5,0,0,0
10007803,01,CAH20-02-02,Biblical Studies and Film Studies,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,20,30,10,5,0,0,0
10007803,01,CAH24-01-05,Biblical Studies and Film Studies,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",15,15,15,5,0,0,0,0
10007803,01,CAH19-04-01,Biblical Studies and French,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",25,20,15,5,0,0,0,0
10007803,01,CAH20-02-02,Biblical Studies and French,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,20,30,10,5,0,0,0
10007803,01,CAH20-01-05,Biblical Studies and Greek,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,25,5,0,0,0,0
10007803,01,CAH20-02-02,Biblical Studies and Greek,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,20,30,10,5,0,0,0
10007803,01,CAH19-04-02,Biblical Studies and German,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",35,25,25,0,0,0,0,0
10007803,01,CAH20-02-02,Biblical Studies and German,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,20,30,10,5,0,0,0
10007803,01,CAH19-04-09,Biblical Studies and Hebrew,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,5,0,0,0,0,0
10007803,01,CAH20-02-02,Biblical Studies and Hebrew,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,20,30,10,5,0,0,0
10007803,01,CAH15-03-01,Biblical Studies and International Relations,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",19,9,9,1,2,0,0,0
10007803,01,CAH20-02-02,Biblical Studies and International Relations,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,20,30,10,5,0,0,0
10007803,01,CAH20-01-01,Biblical Studies and Mediaeval History,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,11,5,2,0,1,2
10007803,01,CAH20-02-02,Biblical Studies and Mediaeval History,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,20,30,10,5,0,0,0
10007803,01,CAH09-01-01,Biblical Studies and Mathematics,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",67,11,6,1,0,0,0,0
10007803,01,CAH20-02-02,Biblical Studies and Mathematics,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,20,30,10,5,0,0,0
10007803,01,CAH20-02-01,Biblical Studies and Philosophy,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",24,13,16,8,1,0,0,0
10007803,01,CAH20-02-02,Biblical Studies and Philosophy,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,20,30,10,5,0,0,0
10007803,01,CAH20-02-02,Biblical Studies,181,http://www.st-andrews.ac.uk/subjects/divinity/biblical-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,20,30,10,5,0,0,0
10007803,01,CAH19-04-01,Comparative Literature and French and German,181,http://www.st-andrews.ac.uk/subjects/comparative-literature/comparative-literature-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",25,20,15,5,0,0,0,0
10007803,01,CAH19-04-02,Comparative Literature and French and German,181,http://www.st-andrews.ac.uk/subjects/comparative-literature/comparative-literature-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",35,25,25,0,0,0,0,0
10007803,01,CAH19-04-09,Comparative Literature and French and German,181,http://www.st-andrews.ac.uk/subjects/comparative-literature/comparative-literature-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,5,0,0,0,0,0
10007803,01,CAH19-04-01,Comparative Literature and French and Italian,181,http://www.st-andrews.ac.uk/subjects/comparative-literature/comparative-literature-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",25,20,15,5,0,0,0,0
10007803,01,CAH19-04-03,Comparative Literature and French and Italian,181,http://www.st-andrews.ac.uk/subjects/comparative-literature/comparative-literature-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",40,20,25,0,5,5,0,0
10007803,01,CAH19-04-09,Comparative Literature and French and Italian,181,http://www.st-andrews.ac.uk/subjects/comparative-literature/comparative-literature-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,5,0,0,0,0,0
10007803,01,CAH19-04-01,Comparative Literature and French and Russian,181,http://www.st-andrews.ac.uk/subjects/comparative-literature/comparative-literature-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",25,20,15,5,0,0,0,0
10007803,01,CAH19-04-05,Comparative Literature and French and Russian,181,http://www.st-andrews.ac.uk/subjects/comparative-literature/comparative-literature-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",30,30,20,5,0,0,0,5
10007803,01,CAH19-04-09,Comparative Literature and French and Russian,181,http://www.st-andrews.ac.uk/subjects/comparative-literature/comparative-literature-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,5,0,0,0,0,0
10007803,01,CAH19-04-01,Comparative Literature and French and Spanish,181,http://www.st-andrews.ac.uk/subjects/comparative-literature/comparative-literature-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",25,20,15,5,0,0,0,0
10007803,01,CAH19-04-04,Comparative Literature and French and Spanish,181,http://www.st-andrews.ac.uk/subjects/comparative-literature/comparative-literature-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",25,15,20,10,0,0,0,0
10007803,01,CAH19-04-09,Comparative Literature and French and Spanish,181,http://www.st-andrews.ac.uk/subjects/comparative-literature/comparative-literature-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,5,0,0,0,0,0
10007803,01,CAH19-04-02,Comparative Literature and German and Italian,181,http://www.st-andrews.ac.uk/subjects/comparative-literature/comparative-literature-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",35,25,25,0,0,0,0,0
10007803,01,CAH19-04-03,Comparative Literature and German and Italian,181,http://www.st-andrews.ac.uk/subjects/comparative-literature/comparative-literature-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",40,20,25,0,5,5,0,0
10007803,01,CAH19-04-09,Comparative Literature and German and Italian,181,http://www.st-andrews.ac.uk/subjects/comparative-literature/comparative-literature-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,5,0,0,0,0,0
10007803,01,CAH19-04-02,Comparative Literature and German and Russian,181,http://www.st-andrews.ac.uk/subjects/comparative-literature/comparative-literature-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",35,25,25,0,0,0,0,0
10007803,01,CAH19-04-05,Comparative Literature and German and Russian,181,http://www.st-andrews.ac.uk/subjects/comparative-literature/comparative-literature-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",30,30,20,5,0,0,0,5
10007803,01,CAH19-04-09,Comparative Literature and German and Russian,181,http://www.st-andrews.ac.uk/subjects/comparative-literature/comparative-literature-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,5,0,0,0,0,0
10007803,01,CAH19-04-02,Comparative Literature and German and Spanish,181,http://www.st-andrews.ac.uk/subjects/comparative-literature/comparative-literature-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",35,25,25,0,0,0,0,0
10007803,01,CAH19-04-04,Comparative Literature and German and Spanish,181,http://www.st-andrews.ac.uk/subjects/comparative-literature/comparative-literature-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",25,15,20,10,0,0,0,0
10007803,01,CAH19-04-09,Comparative Literature and German and Spanish,181,http://www.st-andrews.ac.uk/subjects/comparative-literature/comparative-literature-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,5,0,0,0,0,0
10007803,01,CAH19-04-06,Chinese Studies and Comparative Literature,181,https://www.st-andrews.ac.uk/subjects/chinese-studies/chinese-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",45,10,20,5,5,0,0,0
10007803,01,CAH19-04-09,Chinese Studies and Comparative Literature,181,https://www.st-andrews.ac.uk/subjects/chinese-studies/chinese-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,5,0,0,0,0,0
10007803,01,CAH15-02-01,Chinese Studies and Economics,181,https://www.st-andrews.ac.uk/subjects/chinese-studies/chinese-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",49,11,4,2,1,0,1,2
10007803,01,CAH19-04-06,Chinese Studies and Economics,181,https://www.st-andrews.ac.uk/subjects/chinese-studies/chinese-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",45,10,20,5,5,0,0,0
10007803,01,CAH19-04-06,Chinese Studies and Film Studies,181,https://www.st-andrews.ac.uk/subjects/chinese-studies/chinese-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",45,10,20,5,5,0,0,0
10007803,01,CAH24-01-05,Chinese Studies and Film Studies,181,https://www.st-andrews.ac.uk/subjects/chinese-studies/chinese-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",15,15,15,5,0,0,0,0
10007803,01,CAH19-04-01,Chinese Studies and French,181,https://www.st-andrews.ac.uk/subjects/chinese-studies/chinese-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",25,20,15,5,0,0,0,0
10007803,01,CAH19-04-06,Chinese Studies and French,181,https://www.st-andrews.ac.uk/subjects/chinese-studies/chinese-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",45,10,20,5,5,0,0,0
10007803,01,CAH19-04-02,Chinese Studies and German,181,https://www.st-andrews.ac.uk/subjects/chinese-studies/chinese-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",35,25,25,0,0,0,0,0
10007803,01,CAH19-04-06,Chinese Studies and German,181,https://www.st-andrews.ac.uk/subjects/chinese-studies/chinese-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",45,10,20,5,5,0,0,0
10007803,01,CAH15-03-01,Chinese Studies and International Relations,181,https://www.st-andrews.ac.uk/subjects/chinese-studies/chinese-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",19,9,9,1,2,0,0,0
10007803,01,CAH19-04-06,Chinese Studies and International Relations,181,https://www.st-andrews.ac.uk/subjects/chinese-studies/chinese-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",45,10,20,5,5,0,0,0
10007803,01,CAH19-04-03,Chinese Studies and Italian,181,https://www.st-andrews.ac.uk/subjects/chinese-studies/chinese-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",40,20,25,0,5,5,0,0
10007803,01,CAH19-04-06,Chinese Studies and Italian,181,https://www.st-andrews.ac.uk/subjects/chinese-studies/chinese-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",45,10,20,5,5,0,0,0
10007803,01,CAH17-01-01,Chinese Studies and Management,181,https://www.st-andrews.ac.uk/subjects/chinese-studies/chinese-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",33,6,10,4,3,0,0,2
